   Time[sec]         Fxb               Fyb               Fzb               Mxb               Myb               Mzb           
   2.857000000E+02   1.141941563E+03   0.000000000E+00  -2.046781936E+04   0.000000000E+00   3.672886894E-03   0.000000000E+00
   2.857100000E+02   1.141941542E+03   0.000000000E+00  -2.046781964E+04   0.000000000E+00   3.674573647E-03   0.000000000E+00
   2.857200000E+02   1.141941520E+03   0.000000000E+00  -2.046781991E+04   0.000000000E+00   3.676258755E-03   0.000000000E+00
   2.857300000E+02   1.141941499E+03   0.000000000E+00  -2.046782018E+04   0.000000000E+00   3.677942226E-03   0.000000000E+00
   2.857400000E+02   1.141941477E+03   0.000000000E+00  -2.046782046E+04   0.000000000E+00   3.679624046E-03   0.000000000E+00
   2.857500000E+02   1.141941456E+03   0.000000000E+00  -2.046782073E+04   0.000000000E+00   3.681304232E-03   0.000000000E+00
   2.857600000E+02   1.141941434E+03   0.000000000E+00  -2.046782100E+04   0.000000000E+00   3.682982770E-03   0.000000000E+00
   2.857700000E+02   1.141941412E+03   0.000000000E+00  -2.046782128E+04   0.000000000E+00   3.684659663E-03   0.000000000E+00
   2.857800000E+02   1.141941391E+03   0.000000000E+00  -2.046782155E+04   0.000000000E+00   3.686334912E-03   0.000000000E+00
   2.857900000E+02   1.141941369E+03   0.000000000E+00  -2.046782182E+04   0.000000000E+00   3.688008514E-03   0.000000000E+00
   2.858000000E+02   1.141941348E+03   0.000000000E+00  -2.046782210E+04   0.000000000E+00   3.689680474E-03   0.000000000E+00
   2.858100000E+02   1.141941326E+03   0.000000000E+00  -2.046782237E+04   0.000000000E+00   3.691350783E-03   0.000000000E+00
   2.858200000E+02   1.141941304E+03   0.000000000E+00  -2.046782264E+04   0.000000000E+00   3.693019444E-03   0.000000000E+00
   2.858300000E+02   1.141941283E+03   0.000000000E+00  -2.046782292E+04   0.000000000E+00   3.694686467E-03   0.000000000E+00
   2.858400000E+02   1.141941261E+03   0.000000000E+00  -2.046782319E+04   0.000000000E+00   3.696351836E-03   0.000000000E+00
   2.858500000E+02   1.141941239E+03   0.000000000E+00  -2.046782347E+04   0.000000000E+00   3.698015556E-03   0.000000000E+00
   2.858600000E+02   1.141941218E+03   0.000000000E+00  -2.046782374E+04   0.000000000E+00   3.699677625E-03   0.000000000E+00
   2.858700000E+02   1.141941196E+03   0.000000000E+00  -2.046782402E+04   0.000000000E+00   3.701338050E-03   0.000000000E+00
   2.858800000E+02   1.141941174E+03   0.000000000E+00  -2.046782429E+04   0.000000000E+00   3.702996819E-03   0.000000000E+00
   2.858900000E+02   1.141941153E+03   0.000000000E+00  -2.046782456E+04   0.000000000E+00   3.704653933E-03   0.000000000E+00
   2.859000000E+02   1.141941131E+03   0.000000000E+00  -2.046782484E+04   0.000000000E+00   3.706309413E-03   0.000000000E+00
   2.859100000E+02   1.141941109E+03   0.000000000E+00  -2.046782511E+04   0.000000000E+00   3.707963235E-03   0.000000000E+00
   2.859200000E+02   1.141941087E+03   0.000000000E+00  -2.046782539E+04   0.000000000E+00   3.709615405E-03   0.000000000E+00
   2.859300000E+02   1.141941066E+03   0.000000000E+00  -2.046782566E+04   0.000000000E+00   3.711265912E-03   0.000000000E+00
   2.859400000E+02   1.141941044E+03   0.000000000E+00  -2.046782594E+04   0.000000000E+00   3.712914768E-03   0.000000000E+00
   2.859500000E+02   1.141941022E+03   0.000000000E+00  -2.046782622E+04   0.000000000E+00   3.714561975E-03   0.000000000E+00
   2.859600000E+02   1.141941000E+03   0.000000000E+00  -2.046782649E+04   0.000000000E+00   3.716207531E-03   0.000000000E+00
   2.859700000E+02   1.141940979E+03   0.000000000E+00  -2.046782677E+04   0.000000000E+00   3.717851429E-03   0.000000000E+00
   2.859800000E+02   1.141940957E+03   0.000000000E+00  -2.046782704E+04   0.000000000E+00   3.719493667E-03   0.000000000E+00
   2.859900000E+02   1.141940935E+03   0.000000000E+00  -2.046782732E+04   0.000000000E+00   3.721134253E-03   0.000000000E+00
   2.860000000E+02   1.141940913E+03   0.000000000E+00  -2.046782759E+04   0.000000000E+00   3.722773185E-03   0.000000000E+00
   2.860100000E+02   1.141940892E+03   0.000000000E+00  -2.046782787E+04   0.000000000E+00   3.724410453E-03   0.000000000E+00
   2.860200000E+02   1.141940870E+03   0.000000000E+00  -2.046782815E+04   0.000000000E+00   3.726046074E-03   0.000000000E+00
   2.860300000E+02   1.141940848E+03   0.000000000E+00  -2.046782842E+04   0.000000000E+00   3.727680032E-03   0.000000000E+00
   2.860400000E+02   1.141940826E+03   0.000000000E+00  -2.046782870E+04   0.000000000E+00   3.729312328E-03   0.000000000E+00
   2.860500000E+02   1.141940804E+03   0.000000000E+00  -2.046782898E+04   0.000000000E+00   3.730942968E-03   0.000000000E+00
   2.860600000E+02   1.141940782E+03   0.000000000E+00  -2.046782925E+04   0.000000000E+00   3.732571946E-03   0.000000000E+00
   2.860700000E+02   1.141940761E+03   0.000000000E+00  -2.046782953E+04   0.000000000E+00   3.734199268E-03   0.000000000E+00
   2.860800000E+02   1.141940739E+03   0.000000000E+00  -2.046782981E+04   0.000000000E+00   3.735824925E-03   0.000000000E+00
   2.860900000E+02   1.141940717E+03   0.000000000E+00  -2.046783008E+04   0.000000000E+00   3.737448926E-03   0.000000000E+00
   2.861000000E+02   1.141940695E+03   0.000000000E+00  -2.046783036E+04   0.000000000E+00   3.739071264E-03   0.000000000E+00
   2.861100000E+02   1.141940673E+03   0.000000000E+00  -2.046783064E+04   0.000000000E+00   3.740691933E-03   0.000000000E+00
   2.861200000E+02   1.141940651E+03   0.000000000E+00  -2.046783092E+04   0.000000000E+00   3.742310946E-03   0.000000000E+00
   2.861300000E+02   1.141940629E+03   0.000000000E+00  -2.046783119E+04   0.000000000E+00   3.743928301E-03   0.000000000E+00
   2.861400000E+02   1.141940607E+03   0.000000000E+00  -2.046783147E+04   0.000000000E+00   3.745543981E-03   0.000000000E+00
   2.861500000E+02   1.141940585E+03   0.000000000E+00  -2.046783175E+04   0.000000000E+00   3.747158007E-03   0.000000000E+00
   2.861600000E+02   1.141940563E+03   0.000000000E+00  -2.046783203E+04   0.000000000E+00   3.748770356E-03   0.000000000E+00
   2.861700000E+02   1.141940542E+03   0.000000000E+00  -2.046783230E+04   0.000000000E+00   3.750381053E-03   0.000000000E+00
   2.861800000E+02   1.141940520E+03   0.000000000E+00  -2.046783258E+04   0.000000000E+00   3.751990072E-03   0.000000000E+00
   2.861900000E+02   1.141940498E+03   0.000000000E+00  -2.046783286E+04   0.000000000E+00   3.753597437E-03   0.000000000E+00
   2.862000000E+02   1.141940476E+03   0.000000000E+00  -2.046783314E+04   0.000000000E+00   3.755203128E-03   0.000000000E+00
   2.862100000E+02   1.141940454E+03   0.000000000E+00  -2.046783342E+04   0.000000000E+00   3.756807153E-03   0.000000000E+00
   2.862200000E+02   1.141940432E+03   0.000000000E+00  -2.046783370E+04   0.000000000E+00   3.758409512E-03   0.000000000E+00
   2.862300000E+02   1.141940410E+03   0.000000000E+00  -2.046783398E+04   0.000000000E+00   3.760010204E-03   0.000000000E+00
   2.862400000E+02   1.141940388E+03   0.000000000E+00  -2.046783425E+04   0.000000000E+00   3.761609216E-03   0.000000000E+00
   2.862500000E+02   1.141940366E+03   0.000000000E+00  -2.046783453E+04   0.000000000E+00   3.763206572E-03   0.000000000E+00
   2.862600000E+02   1.141940344E+03   0.000000000E+00  -2.046783481E+04   0.000000000E+00   3.764802248E-03   0.000000000E+00
   2.862700000E+02   1.141940322E+03   0.000000000E+00  -2.046783509E+04   0.000000000E+00   3.766396268E-03   0.000000000E+00
   2.862800000E+02   1.141940300E+03   0.000000000E+00  -2.046783537E+04   0.000000000E+00   3.767988601E-03   0.000000000E+00
   2.862900000E+02   1.141940278E+03   0.000000000E+00  -2.046783565E+04   0.000000000E+00   3.769579274E-03   0.000000000E+00
   2.863000000E+02   1.141940256E+03   0.000000000E+00  -2.046783593E+04   0.000000000E+00   3.771168271E-03   0.000000000E+00
   2.863100000E+02   1.141940233E+03   0.000000000E+00  -2.046783621E+04   0.000000000E+00   3.772755601E-03   0.000000000E+00
   2.863200000E+02   1.141940211E+03   0.000000000E+00  -2.046783649E+04   0.000000000E+00   3.774341250E-03   0.000000000E+00
   2.863300000E+02   1.141940189E+03   0.000000000E+00  -2.046783677E+04   0.000000000E+00   3.775925230E-03   0.000000000E+00
   2.863400000E+02   1.141940167E+03   0.000000000E+00  -2.046783705E+04   0.000000000E+00   3.777507533E-03   0.000000000E+00
   2.863500000E+02   1.141940145E+03   0.000000000E+00  -2.046783733E+04   0.000000000E+00   3.779088169E-03   0.000000000E+00
   2.863600000E+02   1.141940123E+03   0.000000000E+00  -2.046783761E+04   0.000000000E+00   3.780667121E-03   0.000000000E+00
   2.863700000E+02   1.141940101E+03   0.000000000E+00  -2.046783789E+04   0.000000000E+00   3.782244403E-03   0.000000000E+00
   2.863800000E+02   1.141940079E+03   0.000000000E+00  -2.046783817E+04   0.000000000E+00   3.783820011E-03   0.000000000E+00
   2.863900000E+02   1.141940057E+03   0.000000000E+00  -2.046783845E+04   0.000000000E+00   3.785393936E-03   0.000000000E+00
   2.864000000E+02   1.141940035E+03   0.000000000E+00  -2.046783873E+04   0.000000000E+00   3.786966190E-03   0.000000000E+00
   2.864100000E+02   1.141940012E+03   0.000000000E+00  -2.046783901E+04   0.000000000E+00   3.788536764E-03   0.000000000E+00
   2.864200000E+02   1.141939990E+03   0.000000000E+00  -2.046783929E+04   0.000000000E+00   3.790105664E-03   0.000000000E+00
   2.864300000E+02   1.141939968E+03   0.000000000E+00  -2.046783957E+04   0.000000000E+00   3.791672887E-03   0.000000000E+00
   2.864400000E+02   1.141939946E+03   0.000000000E+00  -2.046783985E+04   0.000000000E+00   3.793238422E-03   0.000000000E+00
   2.864500000E+02   1.141939924E+03   0.000000000E+00  -2.046784013E+04   0.000000000E+00   3.794802284E-03   0.000000000E+00
   2.864600000E+02   1.141939902E+03   0.000000000E+00  -2.046784042E+04   0.000000000E+00   3.796364465E-03   0.000000000E+00
   2.864700000E+02   1.141939879E+03   0.000000000E+00  -2.046784070E+04   0.000000000E+00   3.797924968E-03   0.000000000E+00
   2.864800000E+02   1.141939857E+03   0.000000000E+00  -2.046784098E+04   0.000000000E+00   3.799483788E-03   0.000000000E+00
   2.864900000E+02   1.141939835E+03   0.000000000E+00  -2.046784126E+04   0.000000000E+00   3.801040930E-03   0.000000000E+00
   2.865000000E+02   1.141939813E+03   0.000000000E+00  -2.046784154E+04   0.000000000E+00   3.802596384E-03   0.000000000E+00
   2.865100000E+02   1.141939791E+03   0.000000000E+00  -2.046784182E+04   0.000000000E+00   3.804150158E-03   0.000000000E+00
   2.865200000E+02   1.141939768E+03   0.000000000E+00  -2.046784211E+04   0.000000000E+00   3.805702250E-03   0.000000000E+00
   2.865300000E+02   1.141939746E+03   0.000000000E+00  -2.046784239E+04   0.000000000E+00   3.807252659E-03   0.000000000E+00
   2.865400000E+02   1.141939724E+03   0.000000000E+00  -2.046784267E+04   0.000000000E+00   3.808801386E-03   0.000000000E+00
   2.865500000E+02   1.141939702E+03   0.000000000E+00  -2.046784295E+04   0.000000000E+00   3.810348426E-03   0.000000000E+00
   2.865600000E+02   1.141939679E+03   0.000000000E+00  -2.046784323E+04   0.000000000E+00   3.811893785E-03   0.000000000E+00
   2.865700000E+02   1.141939657E+03   0.000000000E+00  -2.046784352E+04   0.000000000E+00   3.813437452E-03   0.000000000E+00
   2.865800000E+02   1.141939635E+03   0.000000000E+00  -2.046784380E+04   0.000000000E+00   3.814979438E-03   0.000000000E+00
   2.865900000E+02   1.141939612E+03   0.000000000E+00  -2.046784408E+04   0.000000000E+00   3.816519744E-03   0.000000000E+00
   2.866000000E+02   1.141939590E+03   0.000000000E+00  -2.046784436E+04   0.000000000E+00   3.818058358E-03   0.000000000E+00
   2.866100000E+02   1.141939568E+03   0.000000000E+00  -2.046784465E+04   0.000000000E+00   3.819595284E-03   0.000000000E+00
   2.866200000E+02   1.141939545E+03   0.000000000E+00  -2.046784493E+04   0.000000000E+00   3.821130525E-03   0.000000000E+00
   2.866300000E+02   1.141939523E+03   0.000000000E+00  -2.046784521E+04   0.000000000E+00   3.822664075E-03   0.000000000E+00
   2.866400000E+02   1.141939501E+03   0.000000000E+00  -2.046784550E+04   0.000000000E+00   3.824195941E-03   0.000000000E+00
   2.866500000E+02   1.141939478E+03   0.000000000E+00  -2.046784578E+04   0.000000000E+00   3.825726119E-03   0.000000000E+00
   2.866600000E+02   1.141939456E+03   0.000000000E+00  -2.046784606E+04   0.000000000E+00   3.827254597E-03   0.000000000E+00
   2.866700000E+02   1.141939434E+03   0.000000000E+00  -2.046784635E+04   0.000000000E+00   3.828781395E-03   0.000000000E+00
   2.866800000E+02   1.141939411E+03   0.000000000E+00  -2.046784663E+04   0.000000000E+00   3.830306501E-03   0.000000000E+00
   2.866900000E+02   1.141939389E+03   0.000000000E+00  -2.046784691E+04   0.000000000E+00   3.831829916E-03   0.000000000E+00
   2.867000000E+02   1.141939367E+03   0.000000000E+00  -2.046784720E+04   0.000000000E+00   3.833351639E-03   0.000000000E+00
   2.867100000E+02   1.141939344E+03   0.000000000E+00  -2.046784748E+04   0.000000000E+00   3.834871670E-03   0.000000000E+00
   2.867200000E+02   1.141939322E+03   0.000000000E+00  -2.046784777E+04   0.000000000E+00   3.836390009E-03   0.000000000E+00
   2.867300000E+02   1.141939299E+03   0.000000000E+00  -2.046784805E+04   0.000000000E+00   3.837906657E-03   0.000000000E+00
   2.867400000E+02   1.141939277E+03   0.000000000E+00  -2.046784833E+04   0.000000000E+00   3.839421614E-03   0.000000000E+00
   2.867500000E+02   1.141939255E+03   0.000000000E+00  -2.046784862E+04   0.000000000E+00   3.840934871E-03   0.000000000E+00
   2.867600000E+02   1.141939232E+03   0.000000000E+00  -2.046784890E+04   0.000000000E+00   3.842446440E-03   0.000000000E+00
   2.867700000E+02   1.141939210E+03   0.000000000E+00  -2.046784919E+04   0.000000000E+00   3.843956303E-03   0.000000000E+00
   2.867800000E+02   1.141939187E+03   0.000000000E+00  -2.046784947E+04   0.000000000E+00   3.845464482E-03   0.000000000E+00
   2.867900000E+02   1.141939165E+03   0.000000000E+00  -2.046784976E+04   0.000000000E+00   3.846970962E-03   0.000000000E+00
   2.868000000E+02   1.141939142E+03   0.000000000E+00  -2.046785004E+04   0.000000000E+00   3.848475750E-03   0.000000000E+00
   2.868100000E+02   1.141939120E+03   0.000000000E+00  -2.046785033E+04   0.000000000E+00   3.849978835E-03   0.000000000E+00
   2.868200000E+02   1.141939098E+03   0.000000000E+00  -2.046785061E+04   0.000000000E+00   3.851480225E-03   0.000000000E+00
   2.868300000E+02   1.141939075E+03   0.000000000E+00  -2.046785090E+04   0.000000000E+00   3.852979920E-03   0.000000000E+00
   2.868400000E+02   1.141939053E+03   0.000000000E+00  -2.046785118E+04   0.000000000E+00   3.854477924E-03   0.000000000E+00
   2.868500000E+02   1.141939030E+03   0.000000000E+00  -2.046785147E+04   0.000000000E+00   3.855974217E-03   0.000000000E+00
   2.868600000E+02   1.141939008E+03   0.000000000E+00  -2.046785175E+04   0.000000000E+00   3.857468819E-03   0.000000000E+00
   2.868700000E+02   1.141938985E+03   0.000000000E+00  -2.046785204E+04   0.000000000E+00   3.858961718E-03   0.000000000E+00
   2.868800000E+02   1.141938962E+03   0.000000000E+00  -2.046785232E+04   0.000000000E+00   3.860452918E-03   0.000000000E+00
   2.868900000E+02   1.141938940E+03   0.000000000E+00  -2.046785261E+04   0.000000000E+00   3.861942423E-03   0.000000000E+00
   2.869000000E+02   1.141938917E+03   0.000000000E+00  -2.046785290E+04   0.000000000E+00   3.863430225E-03   0.000000000E+00
   2.869100000E+02   1.141938895E+03   0.000000000E+00  -2.046785318E+04   0.000000000E+00   3.864916318E-03   0.000000000E+00
   2.869200000E+02   1.141938872E+03   0.000000000E+00  -2.046785347E+04   0.000000000E+00   3.866400719E-03   0.000000000E+00
   2.869300000E+02   1.141938850E+03   0.000000000E+00  -2.046785376E+04   0.000000000E+00   3.867883413E-03   0.000000000E+00
   2.869400000E+02   1.141938827E+03   0.000000000E+00  -2.046785404E+04   0.000000000E+00   3.869364409E-03   0.000000000E+00
   2.869500000E+02   1.141938805E+03   0.000000000E+00  -2.046785433E+04   0.000000000E+00   3.870843699E-03   0.000000000E+00
   2.869600000E+02   1.141938782E+03   0.000000000E+00  -2.046785461E+04   0.000000000E+00   3.872321282E-03   0.000000000E+00
   2.869700000E+02   1.141938759E+03   0.000000000E+00  -2.046785490E+04   0.000000000E+00   3.873797170E-03   0.000000000E+00
   2.869800000E+02   1.141938737E+03   0.000000000E+00  -2.046785519E+04   0.000000000E+00   3.875271352E-03   0.000000000E+00
   2.869900000E+02   1.141938714E+03   0.000000000E+00  -2.046785547E+04   0.000000000E+00   3.876743824E-03   0.000000000E+00
   2.870000000E+02   1.141938692E+03   0.000000000E+00  -2.046785576E+04   0.000000000E+00   3.878214593E-03   0.000000000E+00
   2.870100000E+02   1.141938669E+03   0.000000000E+00  -2.046785605E+04   0.000000000E+00   3.879683660E-03   0.000000000E+00
   2.870200000E+02   1.141938646E+03   0.000000000E+00  -2.046785634E+04   0.000000000E+00   3.881151020E-03   0.000000000E+00
   2.870300000E+02   1.141938624E+03   0.000000000E+00  -2.046785662E+04   0.000000000E+00   3.882616667E-03   0.000000000E+00
   2.870400000E+02   1.141938601E+03   0.000000000E+00  -2.046785691E+04   0.000000000E+00   3.884080612E-03   0.000000000E+00
   2.870500000E+02   1.141938578E+03   0.000000000E+00  -2.046785720E+04   0.000000000E+00   3.885542854E-03   0.000000000E+00
   2.870600000E+02   1.141938556E+03   0.000000000E+00  -2.046785749E+04   0.000000000E+00   3.887003382E-03   0.000000000E+00
   2.870700000E+02   1.141938533E+03   0.000000000E+00  -2.046785777E+04   0.000000000E+00   3.888462204E-03   0.000000000E+00
   2.870800000E+02   1.141938510E+03   0.000000000E+00  -2.046785806E+04   0.000000000E+00   3.889919317E-03   0.000000000E+00
   2.870900000E+02   1.141938488E+03   0.000000000E+00  -2.046785835E+04   0.000000000E+00   3.891374716E-03   0.000000000E+00
   2.871000000E+02   1.141938465E+03   0.000000000E+00  -2.046785864E+04   0.000000000E+00   3.892828416E-03   0.000000000E+00
   2.871100000E+02   1.141938442E+03   0.000000000E+00  -2.046785893E+04   0.000000000E+00   3.894280399E-03   0.000000000E+00
   2.871200000E+02   1.141938420E+03   0.000000000E+00  -2.046785921E+04   0.000000000E+00   3.895730668E-03   0.000000000E+00
   2.871300000E+02   1.141938397E+03   0.000000000E+00  -2.046785950E+04   0.000000000E+00   3.897179231E-03   0.000000000E+00
   2.871400000E+02   1.141938374E+03   0.000000000E+00  -2.046785979E+04   0.000000000E+00   3.898626084E-03   0.000000000E+00
   2.871500000E+02   1.141938351E+03   0.000000000E+00  -2.046786008E+04   0.000000000E+00   3.900071228E-03   0.000000000E+00
   2.871600000E+02   1.141938329E+03   0.000000000E+00  -2.046786037E+04   0.000000000E+00   3.901514654E-03   0.000000000E+00
   2.871700000E+02   1.141938306E+03   0.000000000E+00  -2.046786066E+04   0.000000000E+00   3.902956370E-03   0.000000000E+00
   2.871800000E+02   1.141938283E+03   0.000000000E+00  -2.046786095E+04   0.000000000E+00   3.904396370E-03   0.000000000E+00
   2.871900000E+02   1.141938260E+03   0.000000000E+00  -2.046786123E+04   0.000000000E+00   3.905834663E-03   0.000000000E+00
   2.872000000E+02   1.141938238E+03   0.000000000E+00  -2.046786152E+04   0.000000000E+00   3.907271235E-03   0.000000000E+00
   2.872100000E+02   1.141938215E+03   0.000000000E+00  -2.046786181E+04   0.000000000E+00   3.908706098E-03   0.000000000E+00
   2.872200000E+02   1.141938192E+03   0.000000000E+00  -2.046786210E+04   0.000000000E+00   3.910139243E-03   0.000000000E+00
   2.872300000E+02   1.141938169E+03   0.000000000E+00  -2.046786239E+04   0.000000000E+00   3.911570671E-03   0.000000000E+00
   2.872400000E+02   1.141938147E+03   0.000000000E+00  -2.046786268E+04   0.000000000E+00   3.913000382E-03   0.000000000E+00
   2.872500000E+02   1.141938124E+03   0.000000000E+00  -2.046786297E+04   0.000000000E+00   3.914428380E-03   0.000000000E+00
   2.872600000E+02   1.141938101E+03   0.000000000E+00  -2.046786326E+04   0.000000000E+00   3.915854661E-03   0.000000000E+00
   2.872700000E+02   1.141938078E+03   0.000000000E+00  -2.046786355E+04   0.000000000E+00   3.917279231E-03   0.000000000E+00
   2.872800000E+02   1.141938055E+03   0.000000000E+00  -2.046786384E+04   0.000000000E+00   3.918702077E-03   0.000000000E+00
   2.872900000E+02   1.141938032E+03   0.000000000E+00  -2.046786413E+04   0.000000000E+00   3.920123203E-03   0.000000000E+00
   2.873000000E+02   1.141938010E+03   0.000000000E+00  -2.046786442E+04   0.000000000E+00   3.921542619E-03   0.000000000E+00
   2.873100000E+02   1.141937987E+03   0.000000000E+00  -2.046786471E+04   0.000000000E+00   3.922960306E-03   0.000000000E+00
   2.873200000E+02   1.141937964E+03   0.000000000E+00  -2.046786500E+04   0.000000000E+00   3.924376284E-03   0.000000000E+00
   2.873300000E+02   1.141937941E+03   0.000000000E+00  -2.046786529E+04   0.000000000E+00   3.925790537E-03   0.000000000E+00
   2.873400000E+02   1.141937918E+03   0.000000000E+00  -2.046786558E+04   0.000000000E+00   3.927203074E-03   0.000000000E+00
   2.873500000E+02   1.141937895E+03   0.000000000E+00  -2.046786587E+04   0.000000000E+00   3.928613882E-03   0.000000000E+00
   2.873600000E+02   1.141937872E+03   0.000000000E+00  -2.046786616E+04   0.000000000E+00   3.930022973E-03   0.000000000E+00
   2.873700000E+02   1.141937850E+03   0.000000000E+00  -2.046786645E+04   0.000000000E+00   3.931430347E-03   0.000000000E+00
   2.873800000E+02   1.141937827E+03   0.000000000E+00  -2.046786674E+04   0.000000000E+00   3.932836000E-03   0.000000000E+00
   2.873900000E+02   1.141937804E+03   0.000000000E+00  -2.046786703E+04   0.000000000E+00   3.934239921E-03   0.000000000E+00
   2.874000000E+02   1.141937781E+03   0.000000000E+00  -2.046786733E+04   0.000000000E+00   3.935642129E-03   0.000000000E+00
   2.874100000E+02   1.141937758E+03   0.000000000E+00  -2.046786762E+04   0.000000000E+00   3.937042613E-03   0.000000000E+00
   2.874200000E+02   1.141937735E+03   0.000000000E+00  -2.046786791E+04   0.000000000E+00   3.938441369E-03   0.000000000E+00
   2.874300000E+02   1.141937712E+03   0.000000000E+00  -2.046786820E+04   0.000000000E+00   3.939838411E-03   0.000000000E+00
   2.874400000E+02   1.141937689E+03   0.000000000E+00  -2.046786849E+04   0.000000000E+00   3.941233721E-03   0.000000000E+00
   2.874500000E+02   1.141937666E+03   0.000000000E+00  -2.046786878E+04   0.000000000E+00   3.942627307E-03   0.000000000E+00
   2.874600000E+02   1.141937643E+03   0.000000000E+00  -2.046786907E+04   0.000000000E+00   3.944019165E-03   0.000000000E+00
   2.874700000E+02   1.141937620E+03   0.000000000E+00  -2.046786937E+04   0.000000000E+00   3.945409302E-03   0.000000000E+00
   2.874800000E+02   1.141937597E+03   0.000000000E+00  -2.046786966E+04   0.000000000E+00   3.946797715E-03   0.000000000E+00
   2.874900000E+02   1.141937574E+03   0.000000000E+00  -2.046786995E+04   0.000000000E+00   3.948184396E-03   0.000000000E+00
   2.875000000E+02   1.141937551E+03   0.000000000E+00  -2.046787024E+04   0.000000000E+00   3.949569349E-03   0.000000000E+00
   2.875100000E+02   1.141937528E+03   0.000000000E+00  -2.046787053E+04   0.000000000E+00   3.950952578E-03   0.000000000E+00
   2.875200000E+02   1.141937505E+03   0.000000000E+00  -2.046787083E+04   0.000000000E+00   3.952334082E-03   0.000000000E+00
   2.875300000E+02   1.141937482E+03   0.000000000E+00  -2.046787112E+04   0.000000000E+00   3.953713855E-03   0.000000000E+00
   2.875400000E+02   1.141937459E+03   0.000000000E+00  -2.046787141E+04   0.000000000E+00   3.955091906E-03   0.000000000E+00
   2.875500000E+02   1.141937436E+03   0.000000000E+00  -2.046787170E+04   0.000000000E+00   3.956468223E-03   0.000000000E+00
   2.875600000E+02   1.141937413E+03   0.000000000E+00  -2.046787199E+04   0.000000000E+00   3.957842811E-03   0.000000000E+00
   2.875700000E+02   1.141937390E+03   0.000000000E+00  -2.046787229E+04   0.000000000E+00   3.959215668E-03   0.000000000E+00
   2.875800000E+02   1.141937367E+03   0.000000000E+00  -2.046787258E+04   0.000000000E+00   3.960586801E-03   0.000000000E+00
   2.875900000E+02   1.141937344E+03   0.000000000E+00  -2.046787287E+04   0.000000000E+00   3.961956198E-03   0.000000000E+00
   2.876000000E+02   1.141937321E+03   0.000000000E+00  -2.046787317E+04   0.000000000E+00   3.963323863E-03   0.000000000E+00
   2.876100000E+02   1.141937298E+03   0.000000000E+00  -2.046787346E+04   0.000000000E+00   3.964689800E-03   0.000000000E+00
   2.876200000E+02   1.141937275E+03   0.000000000E+00  -2.046787375E+04   0.000000000E+00   3.966054002E-03   0.000000000E+00
   2.876300000E+02   1.141937252E+03   0.000000000E+00  -2.046787405E+04   0.000000000E+00   3.967416473E-03   0.000000000E+00
   2.876400000E+02   1.141937229E+03   0.000000000E+00  -2.046787434E+04   0.000000000E+00   3.968777215E-03   0.000000000E+00
   2.876500000E+02   1.141937206E+03   0.000000000E+00  -2.046787463E+04   0.000000000E+00   3.970136229E-03   0.000000000E+00
   2.876600000E+02   1.141937182E+03   0.000000000E+00  -2.046787493E+04   0.000000000E+00   3.971493501E-03   0.000000000E+00
   2.876700000E+02   1.141937159E+03   0.000000000E+00  -2.046787522E+04   0.000000000E+00   3.972849037E-03   0.000000000E+00
   2.876800000E+02   1.141937136E+03   0.000000000E+00  -2.046787551E+04   0.000000000E+00   3.974202849E-03   0.000000000E+00
   2.876900000E+02   1.141937113E+03   0.000000000E+00  -2.046787581E+04   0.000000000E+00   3.975554919E-03   0.000000000E+00
   2.877000000E+02   1.141937090E+03   0.000000000E+00  -2.046787610E+04   0.000000000E+00   3.976905253E-03   0.000000000E+00
   2.877100000E+02   1.141937067E+03   0.000000000E+00  -2.046787640E+04   0.000000000E+00   3.978253862E-03   0.000000000E+00
   2.877200000E+02   1.141937044E+03   0.000000000E+00  -2.046787669E+04   0.000000000E+00   3.979600726E-03   0.000000000E+00
   2.877300000E+02   1.141937020E+03   0.000000000E+00  -2.046787698E+04   0.000000000E+00   3.980945861E-03   0.000000000E+00
   2.877400000E+02   1.141936997E+03   0.000000000E+00  -2.046787728E+04   0.000000000E+00   3.982289254E-03   0.000000000E+00
   2.877500000E+02   1.141936974E+03   0.000000000E+00  -2.046787757E+04   0.000000000E+00   3.983630912E-03   0.000000000E+00
   2.877600000E+02   1.141936951E+03   0.000000000E+00  -2.046787787E+04   0.000000000E+00   3.984970834E-03   0.000000000E+00
   2.877700000E+02   1.141936928E+03   0.000000000E+00  -2.046787816E+04   0.000000000E+00   3.986309010E-03   0.000000000E+00
   2.877800000E+02   1.141936905E+03   0.000000000E+00  -2.046787846E+04   0.000000000E+00   3.987645461E-03   0.000000000E+00
   2.877900000E+02   1.141936881E+03   0.000000000E+00  -2.046787875E+04   0.000000000E+00   3.988980170E-03   0.000000000E+00
   2.878000000E+02   1.141936858E+03   0.000000000E+00  -2.046787905E+04   0.000000000E+00   3.990313133E-03   0.000000000E+00
   2.878100000E+02   1.141936835E+03   0.000000000E+00  -2.046787934E+04   0.000000000E+00   3.991644364E-03   0.000000000E+00
   2.878200000E+02   1.141936812E+03   0.000000000E+00  -2.046787964E+04   0.000000000E+00   3.992973856E-03   0.000000000E+00
   2.878300000E+02   1.141936789E+03   0.000000000E+00  -2.046787993E+04   0.000000000E+00   3.994301598E-03   0.000000000E+00
