   Time[sec]         u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             alpha[deg]        beta[deg]         phi[deg]          psi[deg]          eo                e1            
   2.808500000E+02   6.330066225E+02   0.000000000E+00   3.531553390E+01   0.000000000E+00  -1.166947701E-06   0.000000000E+00   1.780593825E+05   0.000000000E+00  -1.500013178E+04   3.193229812E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118980E-01   0.000000000E+00
   2.808600000E+02   6.330066265E+02   0.000000000E+00   3.531553401E+01   0.000000000E+00  -1.166466270E-06   0.000000000E+00   1.780657224E+05   0.000000000E+00  -1.500013171E+04   3.193229802E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118982E-01   0.000000000E+00
   2.808700000E+02   6.330066305E+02   0.000000000E+00   3.531553412E+01   0.000000000E+00  -1.165984407E-06   0.000000000E+00   1.780720623E+05   0.000000000E+00  -1.500013165E+04   3.193229792E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118983E-01   0.000000000E+00
   2.808800000E+02   6.330066345E+02   0.000000000E+00   3.531553423E+01   0.000000000E+00  -1.165502111E-06   0.000000000E+00   1.780784022E+05   0.000000000E+00  -1.500013159E+04   3.193229782E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118985E-01   0.000000000E+00
   2.808900000E+02   6.330066384E+02   0.000000000E+00   3.531553434E+01   0.000000000E+00  -1.165019384E-06   0.000000000E+00   1.780847421E+05   0.000000000E+00  -1.500013153E+04   3.193229772E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118987E-01   0.000000000E+00
   2.809000000E+02   6.330066424E+02   0.000000000E+00   3.531553445E+01   0.000000000E+00  -1.164536224E-06   0.000000000E+00   1.780910820E+05   0.000000000E+00  -1.500013147E+04   3.193229762E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118988E-01   0.000000000E+00
   2.809100000E+02   6.330066464E+02   0.000000000E+00   3.531553456E+01   0.000000000E+00  -1.164052633E-06   0.000000000E+00   1.780974219E+05   0.000000000E+00  -1.500013141E+04   3.193229752E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118990E-01   0.000000000E+00
   2.809200000E+02   6.330066504E+02   0.000000000E+00   3.531553468E+01   0.000000000E+00  -1.163568611E-06   0.000000000E+00   1.781037619E+05   0.000000000E+00  -1.500013134E+04   3.193229742E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118991E-01   0.000000000E+00
   2.809300000E+02   6.330066544E+02   0.000000000E+00   3.531553479E+01   0.000000000E+00  -1.163084157E-06   0.000000000E+00   1.781101018E+05   0.000000000E+00  -1.500013128E+04   3.193229732E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118993E-01   0.000000000E+00
   2.809400000E+02   6.330066584E+02   0.000000000E+00   3.531553490E+01   0.000000000E+00  -1.162599272E-06   0.000000000E+00   1.781164417E+05   0.000000000E+00  -1.500013122E+04   3.193229722E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118995E-01   0.000000000E+00
   2.809500000E+02   6.330066624E+02   0.000000000E+00   3.531553501E+01   0.000000000E+00  -1.162113957E-06   0.000000000E+00   1.781227816E+05   0.000000000E+00  -1.500013116E+04   3.193229712E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118996E-01   0.000000000E+00
   2.809600000E+02   6.330066664E+02   0.000000000E+00   3.531553512E+01   0.000000000E+00  -1.161628211E-06   0.000000000E+00   1.781291215E+05   0.000000000E+00  -1.500013110E+04   3.193229702E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118998E-01   0.000000000E+00
   2.809700000E+02   6.330066704E+02   0.000000000E+00   3.531553524E+01   0.000000000E+00  -1.161142034E-06   0.000000000E+00   1.781354614E+05   0.000000000E+00  -1.500013103E+04   3.193229692E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119000E-01   0.000000000E+00
   2.809800000E+02   6.330066744E+02   0.000000000E+00   3.531553535E+01   0.000000000E+00  -1.160655428E-06   0.000000000E+00   1.781418013E+05   0.000000000E+00  -1.500013097E+04   3.193229682E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119001E-01   0.000000000E+00
   2.809900000E+02   6.330066784E+02   0.000000000E+00   3.531553546E+01   0.000000000E+00  -1.160168392E-06   0.000000000E+00   1.781481412E+05   0.000000000E+00  -1.500013091E+04   3.193229672E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119003E-01   0.000000000E+00
   2.810000000E+02   6.330066824E+02   0.000000000E+00   3.531553557E+01   0.000000000E+00  -1.159680926E-06   0.000000000E+00   1.781544811E+05   0.000000000E+00  -1.500013085E+04   3.193229661E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119004E-01   0.000000000E+00
   2.810100000E+02   6.330066865E+02   0.000000000E+00   3.531553568E+01   0.000000000E+00  -1.159193032E-06   0.000000000E+00   1.781608211E+05   0.000000000E+00  -1.500013078E+04   3.193229651E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119006E-01   0.000000000E+00
   2.810200000E+02   6.330066905E+02   0.000000000E+00   3.531553580E+01   0.000000000E+00  -1.158704708E-06   0.000000000E+00   1.781671610E+05   0.000000000E+00  -1.500013072E+04   3.193229641E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119008E-01   0.000000000E+00
   2.810300000E+02   6.330066945E+02   0.000000000E+00   3.531553591E+01   0.000000000E+00  -1.158215955E-06   0.000000000E+00   1.781735009E+05   0.000000000E+00  -1.500013066E+04   3.193229631E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119009E-01   0.000000000E+00
   2.810400000E+02   6.330066985E+02   0.000000000E+00   3.531553602E+01   0.000000000E+00  -1.157726773E-06   0.000000000E+00   1.781798408E+05   0.000000000E+00  -1.500013059E+04   3.193229621E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119011E-01   0.000000000E+00
   2.810500000E+02   6.330067026E+02   0.000000000E+00   3.531553614E+01   0.000000000E+00  -1.157237163E-06   0.000000000E+00   1.781861807E+05   0.000000000E+00  -1.500013053E+04   3.193229611E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119012E-01   0.000000000E+00
   2.810600000E+02   6.330067066E+02   0.000000000E+00   3.531553625E+01   0.000000000E+00  -1.156747125E-06   0.000000000E+00   1.781925206E+05   0.000000000E+00  -1.500013047E+04   3.193229601E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119014E-01   0.000000000E+00
   2.810700000E+02   6.330067107E+02   0.000000000E+00   3.531553636E+01   0.000000000E+00  -1.156256660E-06   0.000000000E+00   1.781988605E+05   0.000000000E+00  -1.500013041E+04   3.193229591E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119016E-01   0.000000000E+00
   2.810800000E+02   6.330067147E+02   0.000000000E+00   3.531553648E+01   0.000000000E+00  -1.155765766E-06   0.000000000E+00   1.782052004E+05   0.000000000E+00  -1.500013034E+04   3.193229581E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119017E-01   0.000000000E+00
   2.810900000E+02   6.330067187E+02   0.000000000E+00   3.531553659E+01   0.000000000E+00  -1.155274445E-06   0.000000000E+00   1.782115403E+05   0.000000000E+00  -1.500013028E+04   3.193229571E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119019E-01   0.000000000E+00
   2.811000000E+02   6.330067228E+02   0.000000000E+00   3.531553670E+01   0.000000000E+00  -1.154782697E-06   0.000000000E+00   1.782178802E+05   0.000000000E+00  -1.500013022E+04   3.193229560E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119020E-01   0.000000000E+00
   2.811100000E+02   6.330067268E+02   0.000000000E+00   3.531553682E+01   0.000000000E+00  -1.154290522E-06   0.000000000E+00   1.782242202E+05   0.000000000E+00  -1.500013015E+04   3.193229550E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119022E-01   0.000000000E+00
   2.811200000E+02   6.330067309E+02   0.000000000E+00   3.531553693E+01   0.000000000E+00  -1.153797920E-06   0.000000000E+00   1.782305601E+05   0.000000000E+00  -1.500013009E+04   3.193229540E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119024E-01   0.000000000E+00
   2.811300000E+02   6.330067350E+02   0.000000000E+00   3.531553704E+01   0.000000000E+00  -1.153304892E-06   0.000000000E+00   1.782369000E+05   0.000000000E+00  -1.500013003E+04   3.193229530E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119025E-01   0.000000000E+00
   2.811400000E+02   6.330067390E+02   0.000000000E+00   3.531553716E+01   0.000000000E+00  -1.152811437E-06   0.000000000E+00   1.782432399E+05   0.000000000E+00  -1.500012996E+04   3.193229520E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119027E-01   0.000000000E+00
   2.811500000E+02   6.330067431E+02   0.000000000E+00   3.531553727E+01   0.000000000E+00  -1.152317557E-06   0.000000000E+00   1.782495798E+05   0.000000000E+00  -1.500012990E+04   3.193229510E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119029E-01   0.000000000E+00
   2.811600000E+02   6.330067472E+02   0.000000000E+00   3.531553739E+01   0.000000000E+00  -1.151823251E-06   0.000000000E+00   1.782559197E+05   0.000000000E+00  -1.500012984E+04   3.193229499E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119030E-01   0.000000000E+00
   2.811700000E+02   6.330067512E+02   0.000000000E+00   3.531553750E+01   0.000000000E+00  -1.151328519E-06   0.000000000E+00   1.782622596E+05   0.000000000E+00  -1.500012977E+04   3.193229489E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119032E-01   0.000000000E+00
   2.811800000E+02   6.330067553E+02   0.000000000E+00   3.531553761E+01   0.000000000E+00  -1.150833362E-06   0.000000000E+00   1.782685995E+05   0.000000000E+00  -1.500012971E+04   3.193229479E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119033E-01   0.000000000E+00
   2.811900000E+02   6.330067594E+02   0.000000000E+00   3.531553773E+01   0.000000000E+00  -1.150337780E-06   0.000000000E+00   1.782749394E+05   0.000000000E+00  -1.500012964E+04   3.193229469E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119035E-01   0.000000000E+00
   2.812000000E+02   6.330067635E+02   0.000000000E+00   3.531553784E+01   0.000000000E+00  -1.149841773E-06   0.000000000E+00   1.782812794E+05   0.000000000E+00  -1.500012958E+04   3.193229458E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119037E-01   0.000000000E+00
   2.812100000E+02   6.330067676E+02   0.000000000E+00   3.531553796E+01   0.000000000E+00  -1.149345341E-06   0.000000000E+00   1.782876193E+05   0.000000000E+00  -1.500012952E+04   3.193229448E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119038E-01   0.000000000E+00
   2.812200000E+02   6.330067716E+02   0.000000000E+00   3.531553807E+01   0.000000000E+00  -1.148848485E-06   0.000000000E+00   1.782939592E+05   0.000000000E+00  -1.500012945E+04   3.193229438E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119040E-01   0.000000000E+00
   2.812300000E+02   6.330067757E+02   0.000000000E+00   3.531553819E+01   0.000000000E+00  -1.148351205E-06   0.000000000E+00   1.783002991E+05   0.000000000E+00  -1.500012939E+04   3.193229428E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119041E-01   0.000000000E+00
   2.812400000E+02   6.330067798E+02   0.000000000E+00   3.531553830E+01   0.000000000E+00  -1.147853501E-06   0.000000000E+00   1.783066390E+05   0.000000000E+00  -1.500012932E+04   3.193229418E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119043E-01   0.000000000E+00
   2.812500000E+02   6.330067839E+02   0.000000000E+00   3.531553842E+01   0.000000000E+00  -1.147355374E-06   0.000000000E+00   1.783129789E+05   0.000000000E+00  -1.500012926E+04   3.193229407E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119045E-01   0.000000000E+00
   2.812600000E+02   6.330067880E+02   0.000000000E+00   3.531553853E+01   0.000000000E+00  -1.146856823E-06   0.000000000E+00   1.783193188E+05   0.000000000E+00  -1.500012919E+04   3.193229397E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119046E-01   0.000000000E+00
   2.812700000E+02   6.330067921E+02   0.000000000E+00   3.531553865E+01   0.000000000E+00  -1.146357849E-06   0.000000000E+00   1.783256587E+05   0.000000000E+00  -1.500012913E+04   3.193229387E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119048E-01   0.000000000E+00
   2.812800000E+02   6.330067962E+02   0.000000000E+00   3.531553876E+01   0.000000000E+00  -1.145858453E-06   0.000000000E+00   1.783319987E+05   0.000000000E+00  -1.500012907E+04   3.193229376E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119049E-01   0.000000000E+00
   2.812900000E+02   6.330068004E+02   0.000000000E+00   3.531553888E+01   0.000000000E+00  -1.145358633E-06   0.000000000E+00   1.783383386E+05   0.000000000E+00  -1.500012900E+04   3.193229366E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119051E-01   0.000000000E+00
   2.813000000E+02   6.330068045E+02   0.000000000E+00   3.531553899E+01   0.000000000E+00  -1.144858391E-06   0.000000000E+00   1.783446785E+05   0.000000000E+00  -1.500012894E+04   3.193229356E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119053E-01   0.000000000E+00
   2.813100000E+02   6.330068086E+02   0.000000000E+00   3.531553911E+01   0.000000000E+00  -1.144357727E-06   0.000000000E+00   1.783510184E+05   0.000000000E+00  -1.500012887E+04   3.193229346E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119054E-01   0.000000000E+00
   2.813200000E+02   6.330068127E+02   0.000000000E+00   3.531553922E+01   0.000000000E+00  -1.143856641E-06   0.000000000E+00   1.783573583E+05   0.000000000E+00  -1.500012881E+04   3.193229335E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119056E-01   0.000000000E+00
   2.813300000E+02   6.330068168E+02   0.000000000E+00   3.531553934E+01   0.000000000E+00  -1.143355133E-06   0.000000000E+00   1.783636982E+05   0.000000000E+00  -1.500012874E+04   3.193229325E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119057E-01   0.000000000E+00
   2.813400000E+02   6.330068210E+02   0.000000000E+00   3.531553946E+01   0.000000000E+00  -1.142853204E-06   0.000000000E+00   1.783700381E+05   0.000000000E+00  -1.500012868E+04   3.193229315E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119059E-01   0.000000000E+00
   2.813500000E+02   6.330068251E+02   0.000000000E+00   3.531553957E+01   0.000000000E+00  -1.142350854E-06   0.000000000E+00   1.783763780E+05   0.000000000E+00  -1.500012861E+04   3.193229304E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119060E-01   0.000000000E+00
   2.813600000E+02   6.330068292E+02   0.000000000E+00   3.531553969E+01   0.000000000E+00  -1.141848083E-06   0.000000000E+00   1.783827179E+05   0.000000000E+00  -1.500012855E+04   3.193229294E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119062E-01   0.000000000E+00
   2.813700000E+02   6.330068334E+02   0.000000000E+00   3.531553980E+01   0.000000000E+00  -1.141344891E-06   0.000000000E+00   1.783890579E+05   0.000000000E+00  -1.500012848E+04   3.193229284E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119064E-01   0.000000000E+00
   2.813800000E+02   6.330068375E+02   0.000000000E+00   3.531553992E+01   0.000000000E+00  -1.140841278E-06   0.000000000E+00   1.783953978E+05   0.000000000E+00  -1.500012842E+04   3.193229273E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119065E-01   0.000000000E+00
   2.813900000E+02   6.330068416E+02   0.000000000E+00   3.531554004E+01   0.000000000E+00  -1.140337245E-06   0.000000000E+00   1.784017377E+05   0.000000000E+00  -1.500012835E+04   3.193229263E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119067E-01   0.000000000E+00
   2.814000000E+02   6.330068458E+02   0.000000000E+00   3.531554015E+01   0.000000000E+00  -1.139832792E-06   0.000000000E+00   1.784080776E+05   0.000000000E+00  -1.500012829E+04   3.193229253E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119068E-01   0.000000000E+00
   2.814100000E+02   6.330068499E+02   0.000000000E+00   3.531554027E+01   0.000000000E+00  -1.139327920E-06   0.000000000E+00   1.784144175E+05   0.000000000E+00  -1.500012822E+04   3.193229242E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119070E-01   0.000000000E+00
   2.814200000E+02   6.330068541E+02   0.000000000E+00   3.531554039E+01   0.000000000E+00  -1.138822628E-06   0.000000000E+00   1.784207574E+05   0.000000000E+00  -1.500012815E+04   3.193229232E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119072E-01   0.000000000E+00
   2.814300000E+02   6.330068583E+02   0.000000000E+00   3.531554050E+01   0.000000000E+00  -1.138316916E-06   0.000000000E+00   1.784270973E+05   0.000000000E+00  -1.500012809E+04   3.193229221E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119073E-01   0.000000000E+00
   2.814400000E+02   6.330068624E+02   0.000000000E+00   3.531554062E+01   0.000000000E+00  -1.137810786E-06   0.000000000E+00   1.784334372E+05   0.000000000E+00  -1.500012802E+04   3.193229211E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119075E-01   0.000000000E+00
   2.814500000E+02   6.330068666E+02   0.000000000E+00   3.531554074E+01   0.000000000E+00  -1.137304237E-06   0.000000000E+00   1.784397772E+05   0.000000000E+00  -1.500012796E+04   3.193229201E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119076E-01   0.000000000E+00
   2.814600000E+02   6.330068707E+02   0.000000000E+00   3.531554085E+01   0.000000000E+00  -1.136797269E-06   0.000000000E+00   1.784461171E+05   0.000000000E+00  -1.500012789E+04   3.193229190E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119078E-01   0.000000000E+00
   2.814700000E+02   6.330068749E+02   0.000000000E+00   3.531554097E+01   0.000000000E+00  -1.136289883E-06   0.000000000E+00   1.784524570E+05   0.000000000E+00  -1.500012783E+04   3.193229180E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119080E-01   0.000000000E+00
   2.814800000E+02   6.330068791E+02   0.000000000E+00   3.531554109E+01   0.000000000E+00  -1.135782079E-06   0.000000000E+00   1.784587969E+05   0.000000000E+00  -1.500012776E+04   3.193229169E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119081E-01   0.000000000E+00
   2.814900000E+02   6.330068833E+02   0.000000000E+00   3.531554121E+01   0.000000000E+00  -1.135273857E-06   0.000000000E+00   1.784651368E+05   0.000000000E+00  -1.500012769E+04   3.193229159E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119083E-01   0.000000000E+00
   2.815000000E+02   6.330068874E+02   0.000000000E+00   3.531554132E+01   0.000000000E+00  -1.134765217E-06   0.000000000E+00   1.784714767E+05   0.000000000E+00  -1.500012763E+04   3.193229148E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119084E-01   0.000000000E+00
   2.815100000E+02   6.330068916E+02   0.000000000E+00   3.531554144E+01   0.000000000E+00  -1.134256161E-06   0.000000000E+00   1.784778166E+05   0.000000000E+00  -1.500012756E+04   3.193229138E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119086E-01   0.000000000E+00
   2.815200000E+02   6.330068958E+02   0.000000000E+00   3.531554156E+01   0.000000000E+00  -1.133746687E-06   0.000000000E+00   1.784841565E+05   0.000000000E+00  -1.500012750E+04   3.193229128E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119087E-01   0.000000000E+00
   2.815300000E+02   6.330069000E+02   0.000000000E+00   3.531554168E+01   0.000000000E+00  -1.133236796E-06   0.000000000E+00   1.784904965E+05   0.000000000E+00  -1.500012743E+04   3.193229117E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119089E-01   0.000000000E+00
   2.815400000E+02   6.330069042E+02   0.000000000E+00   3.531554179E+01   0.000000000E+00  -1.132726488E-06   0.000000000E+00   1.784968364E+05   0.000000000E+00  -1.500012736E+04   3.193229107E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119091E-01   0.000000000E+00
   2.815500000E+02   6.330069084E+02   0.000000000E+00   3.531554191E+01   0.000000000E+00  -1.132215764E-06   0.000000000E+00   1.785031763E+05   0.000000000E+00  -1.500012730E+04   3.193229096E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119092E-01   0.000000000E+00
   2.815600000E+02   6.330069126E+02   0.000000000E+00   3.531554203E+01   0.000000000E+00  -1.131704625E-06   0.000000000E+00   1.785095162E+05   0.000000000E+00  -1.500012723E+04   3.193229086E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119094E-01   0.000000000E+00
   2.815700000E+02   6.330069168E+02   0.000000000E+00   3.531554215E+01   0.000000000E+00  -1.131193069E-06   0.000000000E+00   1.785158561E+05   0.000000000E+00  -1.500012716E+04   3.193229075E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119095E-01   0.000000000E+00
   2.815800000E+02   6.330069210E+02   0.000000000E+00   3.531554227E+01   0.000000000E+00  -1.130681097E-06   0.000000000E+00   1.785221960E+05   0.000000000E+00  -1.500012710E+04   3.193229065E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119097E-01   0.000000000E+00
   2.815900000E+02   6.330069252E+02   0.000000000E+00   3.531554238E+01   0.000000000E+00  -1.130168711E-06   0.000000000E+00   1.785285359E+05   0.000000000E+00  -1.500012703E+04   3.193229054E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119098E-01   0.000000000E+00
   2.816000000E+02   6.330069294E+02   0.000000000E+00   3.531554250E+01   0.000000000E+00  -1.129655909E-06   0.000000000E+00   1.785348758E+05   0.000000000E+00  -1.500012696E+04   3.193229044E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119100E-01   0.000000000E+00
   2.816100000E+02   6.330069336E+02   0.000000000E+00   3.531554262E+01   0.000000000E+00  -1.129142692E-06   0.000000000E+00   1.785412158E+05   0.000000000E+00  -1.500012690E+04   3.193229033E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119102E-01   0.000000000E+00
   2.816200000E+02   6.330069378E+02   0.000000000E+00   3.531554274E+01   0.000000000E+00  -1.128629060E-06   0.000000000E+00   1.785475557E+05   0.000000000E+00  -1.500012683E+04   3.193229023E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119103E-01   0.000000000E+00
   2.816300000E+02   6.330069421E+02   0.000000000E+00   3.531554286E+01   0.000000000E+00  -1.128115014E-06   0.000000000E+00   1.785538956E+05   0.000000000E+00  -1.500012676E+04   3.193229012E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119105E-01   0.000000000E+00
   2.816400000E+02   6.330069463E+02   0.000000000E+00   3.531554298E+01   0.000000000E+00  -1.127600554E-06   0.000000000E+00   1.785602355E+05   0.000000000E+00  -1.500012669E+04   3.193229002E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119106E-01   0.000000000E+00
   2.816500000E+02   6.330069505E+02   0.000000000E+00   3.531554310E+01   0.000000000E+00  -1.127085680E-06   0.000000000E+00   1.785665754E+05   0.000000000E+00  -1.500012663E+04   3.193228991E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119108E-01   0.000000000E+00
   2.816600000E+02   6.330069547E+02   0.000000000E+00   3.531554322E+01   0.000000000E+00  -1.126570393E-06   0.000000000E+00   1.785729153E+05   0.000000000E+00  -1.500012656E+04   3.193228980E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119109E-01   0.000000000E+00
   2.816700000E+02   6.330069590E+02   0.000000000E+00   3.531554333E+01   0.000000000E+00  -1.126054691E-06   0.000000000E+00   1.785792552E+05   0.000000000E+00  -1.500012649E+04   3.193228970E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119111E-01   0.000000000E+00
   2.816800000E+02   6.330069632E+02   0.000000000E+00   3.531554345E+01   0.000000000E+00  -1.125538577E-06   0.000000000E+00   1.785855951E+05   0.000000000E+00  -1.500012643E+04   3.193228959E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119113E-01   0.000000000E+00
   2.816900000E+02   6.330069674E+02   0.000000000E+00   3.531554357E+01   0.000000000E+00  -1.125022050E-06   0.000000000E+00   1.785919351E+05   0.000000000E+00  -1.500012636E+04   3.193228949E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119114E-01   0.000000000E+00
   2.817000000E+02   6.330069717E+02   0.000000000E+00   3.531554369E+01   0.000000000E+00  -1.124505110E-06   0.000000000E+00   1.785982750E+05   0.000000000E+00  -1.500012629E+04   3.193228938E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119116E-01   0.000000000E+00
   2.817100000E+02   6.330069759E+02   0.000000000E+00   3.531554381E+01   0.000000000E+00  -1.123987758E-06   0.000000000E+00   1.786046149E+05   0.000000000E+00  -1.500012622E+04   3.193228928E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119117E-01   0.000000000E+00
   2.817200000E+02   6.330069802E+02   0.000000000E+00   3.531554393E+01   0.000000000E+00  -1.123469993E-06   0.000000000E+00   1.786109548E+05   0.000000000E+00  -1.500012616E+04   3.193228917E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119119E-01   0.000000000E+00
   2.817300000E+02   6.330069844E+02   0.000000000E+00   3.531554405E+01   0.000000000E+00  -1.122951817E-06   0.000000000E+00   1.786172947E+05   0.000000000E+00  -1.500012609E+04   3.193228906E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119120E-01   0.000000000E+00
   2.817400000E+02   6.330069887E+02   0.000000000E+00   3.531554417E+01   0.000000000E+00  -1.122433228E-06   0.000000000E+00   1.786236346E+05   0.000000000E+00  -1.500012602E+04   3.193228896E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119122E-01   0.000000000E+00
   2.817500000E+02   6.330069929E+02   0.000000000E+00   3.531554429E+01   0.000000000E+00  -1.121914229E-06   0.000000000E+00   1.786299745E+05   0.000000000E+00  -1.500012595E+04   3.193228885E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119124E-01   0.000000000E+00
   2.817600000E+02   6.330069972E+02   0.000000000E+00   3.531554441E+01   0.000000000E+00  -1.121394818E-06   0.000000000E+00   1.786363145E+05   0.000000000E+00  -1.500012588E+04   3.193228874E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119125E-01   0.000000000E+00
   2.817700000E+02   6.330070015E+02   0.000000000E+00   3.531554453E+01   0.000000000E+00  -1.120874996E-06   0.000000000E+00   1.786426544E+05   0.000000000E+00  -1.500012582E+04   3.193228864E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119127E-01   0.000000000E+00
   2.817800000E+02   6.330070057E+02   0.000000000E+00   3.531554465E+01   0.000000000E+00  -1.120354764E-06   0.000000000E+00   1.786489943E+05   0.000000000E+00  -1.500012575E+04   3.193228853E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119128E-01   0.000000000E+00
